id,date,user,pc,activity
{A9G1-T0IW85HQ-3038KBCZ},01/03/2010 08:30:00,BML0845,PC-5713,Logon
{I4A0-Q9IG50VB-2132TEIX},01/03/2010 08:30:00,RAS0839,PC-1633,Logon
{Y2T6-U4BV65WS-4535IWIA},01/03/2010 08:33:00,KPB0549,PC-7199,Logon
{M6C5-G8EX32NZ-2002OOXX},01/03/2010 08:34:00,ABH0821,PC-0924,Logon
{D9M4-L5YN03PY-4097XSFQ},01/03/2010 08:36:00,MLO0553,PC-1386,Logon
{A8U6-S3VF69MT-8091KTKV},01/03/2010 08:39:00,FEJ0567,PC-2930,Logon
{O0Q7-U0DR58YF-8449PKUN},01/03/2010 08:40:00,BLW0787,PC-5896,Logon
{J7H1-A5QZ96RS-6500LXYJ},01/03/2010 08:42:00,ASR0889,PC-6390,Logon
{F3F8-W8AB42KJ-5056DAPC},01/03/2010 08:42:00,KTR0907,PC-7407,Logon
{E5Q7-E5IH49EG-3364JONK},01/03/2010 08:43:00,BSB0995,PC-3252,Logon
{U6W9-N0DI56FV-0608HCXL},01/03/2010 08:45:00,TMW0915,PC-2925,Logon
{K3X2-C9VF83AO-9173PLSB},01/03/2010 08:46:00,WMH0866,PC-9974,Logon
{V6P5-V0UD45KM-0946ILOG},01/03/2010 08:47:00,CEF0928,PC-5412,Logon
{C4M0-Z1JE95KI-2703DYSX},01/03/2010 08:49:00,ABG0865,PC-0410,Logon
{G1V7-R0AM00TK-6832MPTH},01/03/2010 08:51:00,LEB0888,PC-6723,Logon
{T0P5-O8CG59MD-9462OAXD},01/03/2010 08:53:00,AMT0293,PC-1410,Logon
{R6Z1-V0KO37PT-5657IDAI},01/03/2010 08:56:00,DAL0189,PC-6436,Logon
{Y5L8-P6KB79QL-7965YHUI},01/03/2010 08:57:00,LRL0873,PC-8504,Logon
{T2F8-H9HN09RH-7963ZNVL},01/03/2010 08:57:00,QRF0629,PC-7081,Logon
{B6G5-Y0TI42LE-4957FWAB},01/03/2010 09:01:00,MQM0127,PC-3361,Logon
{O2N3-I4YX57HW-2126ZJKO},01/03/2010 09:02:00,ATV0292,PC-4773,Logon
{R5H5-V6EY08YO-8685NONP},01/03/2010 09:02:00,LAG0639,PC-1575,Logon
{F0D8-O6QS04NL-8824TOHF},01/03/2010 09:05:00,TKW0289,PC-0015,Logon
{Z0Y6-R8XS61VD-2807KGFY},01/03/2010 09:09:00,SDH0288,PC-5156,Logon
{E9G1-S6QU71GY-3364AYSO},01/03/2010 09:18:00,MDS0121,PC-8374,Logon
{L3S4-S2NY33CE-5347KPPB},01/03/2010 09:19:19,IMB0459,PC-7165,Logon
{E8U5-T9GY20ES-4635LUWT},01/03/2010 09:20:00,AHD0110,PC-9275,Logon
{N0C9-H2RG31IQ-1132CDST},01/03/2010 09:20:00,TST0116,PC-8948,Logon
{J8D7-O2ME43LS-2606GTXL},01/03/2010 09:21:00,AYN0502,PC-9878,Logon
{P5F9-I6ON09HM-6593JZFZ},01/03/2010 09:30:00,AVJ0078,PC-8277,Logon
{I7W6-Q2OI56RU-2710QJBT},01/03/2010 09:30:00,TJB0250,PC-9909,Logon
{A9O0-I0TI74YL-8700YNUA},01/03/2010 09:30:39,SPD0384,PC-4902,Logon
{A6O4-K0CB56WG-6916CRTV},01/03/2010 09:41:26,TGF0571,PC-2770,Logon
{L0L3-P0IW33YB-8383PUBR},01/03/2010 09:51:21,IMB0459,PC-7165,Logoff
{C2I5-Q9NW83RH-0327AWGS},01/03/2010 09:59:39,IHS0045,PC-3653,Logon
{I8O2-F3IF52NE-2946JQZX},01/03/2010 10:12:15,TKW0289,PC-7165,Logon
{L7P8-D3VH24VL-6020GTFA},01/03/2010 10:23:52,RLP0021,PC-9377,Logon
{N7E9-B3OR01SU-3809XTMM},01/03/2010 10:39:17,TKW0289,PC-7165,Logoff
{H1V9-N1SO83AW-8791AZMV},01/03/2010 10:40:40,EPP0584,PC-4842,Logon
{O7V8-S6UR56UN-7870YEAP},01/03/2010 10:59:21,JED0704,PC-2020,Logon
{P8W0-B1YK57UT-4224CMBN},01/03/2010 11:03:02,RIB0011,PC-8308,Logon
{I6A9-L3IK52GQ-7583KMCB},01/03/2010 11:10:00,ALM0073,PC-2913,Logon
{V1L0-G1SM11BU-1311GBMU},01/03/2010 11:12:29,RBS0466,PC-6902,Logon
{C4G2-V8JD06OR-8195MXQW},01/03/2010 11:29:44,KGM0616,PC-3071,Logon
{U9H5-D6SP43WI-1457XBDB},01/03/2010 11:43:14,PHH0717,PC-8067,Logon
{Q2B1-T6WT08HU-3184AHEM},01/03/2010 11:44:28,SUV0051,PC-4725,Logon
{N9A2-L3VK43XJ-6518COUB},01/03/2010 11:45:29,BLB0583,PC-3371,Logon
{V1L9-R6IG92YE-9105UTVT},01/03/2010 11:50:42,YXG0504,PC-4312,Logon
{W3V8-B9GI36IL-6910GVNJ},01/03/2010 11:50:48,XUG0327,PC-8371,Logon
{M8V5-W5BU66AL-1480LNGS},01/03/2010 11:53:47,ASJ0958,PC-1032,Logon
{Z2J9-W1JF56HT-9766KLZP},01/03/2010 12:08:32,MTP0573,PC-8548,Logon
{I7D9-U3TE09SM-3016YIEV},01/03/2010 12:14:50,BAK0530,PC-6188,Logon
{Q2O6-P3IJ26JG-4657VYTY},01/03/2010 12:19:39,THS0145,PC-6334,Logon
{V8E9-E3IV62AP-7694FNFM},01/03/2010 12:33:14,GDK0694,PC-6798,Logon
{J7G5-I0JW57CL-0020IVCE},01/03/2010 12:33:18,LAG0639,PC-1575,Logon
{M8O7-X6NK93LP-7995ZOUN},01/03/2010 12:40:35,KPB0549,PC-7199,Logon
{S7S8-U4FU66EI-8725YZEU},01/03/2010 12:42:24,VAD0688,PC-0674,Logon
{B0W8-Z1RT30JC-9778ECSE},01/03/2010 12:48:11,SDH0288,PC-5156,Logon
{A1W6-N8ZU34LV-4762GUSD},01/03/2010 12:56:40,ACC0950,PC-8672,Logon
{M9A5-V3LD99TW-9998ZNMJ},01/03/2010 12:58:09,MLO0553,PC-1386,Logon
{J0C7-V5PU39PF-0053MFTT},01/03/2010 12:59:57,KAK0992,PC-1037,Logon
{D6T8-O0WW37WT-8292TMOG},01/03/2010 12:59:59,MQM0127,PC-3361,Logon
{P4K4-R8DE71UX-6672SZXI},01/03/2010 13:00:14,BML0845,PC-5713,Logon
{P5E7-I7EM37LX-5769EOEU},01/03/2010 13:00:23,DSL0441,PC-7252,Logon
{V1M9-Q8WF48TA-1467SDWJ},01/03/2010 13:06:17,CSG0227,PC-6015,Logon
{V7Q5-U9SB73LJ-5621FDTQ},01/03/2010 13:15:22,WSP0210,PC-0583,Logon
{F4O2-U0LL88VP-3412LRZB},01/03/2010 13:20:26,ATV0292,PC-4773,Logon
{U3Z0-R5DB53WA-0204WAUG},01/03/2010 13:31:12,CSF0671,PC-1450,Logon
{V7A8-M3BC13XE-3646ORHG},01/03/2010 13:32:38,AMT0293,PC-1410,Logon
{E0X0-F4KM46BE-0876FMBI},01/03/2010 13:35:02,RHB0200,PC-6866,Logon
{M0B6-W3CR05MQ-4311TCLL},01/03/2010 13:37:30,LEB0888,PC-6723,Logon
{L9I1-G1II31YQ-2853MBIK},01/03/2010 13:40:11,BRS0802,PC-7449,Logon
{H0U3-B9VB19YG-4016VVDD},01/03/2010 13:40:17,CMD0693,PC-3107,Logon
{U5Y1-W6RE94FK-4565IWZN},01/03/2010 13:50:49,FEJ0567,PC-2930,Logon
{X1L0-E4FG85YK-2197GUJC},01/03/2010 13:56:04,KJP0844,PC-1188,Logon
{D6E6-V5BF58MU-4648SEWN},01/03/2010 14:08:39,ABG0865,PC-0410,Logon
{Y2J7-C3CC92FF-2272UQOX},01/03/2010 14:19:02,TKW0289,PC-0015,Logon
{D4P5-B7FI52CZ-3111KKGZ},01/03/2010 14:22:23,AYN0502,PC-9878,Logon
{V3J7-C3XW24HZ-1283WPUV},01/03/2010 14:25:41,BLW0787,PC-5896,Logon
{Z7H5-L1JK84WQ-1999WBHW},01/03/2010 14:39:37,TST0116,PC-8948,Logon
{H0V5-Z0NT37CG-6724LWQQ},01/03/2010 14:40:48,MDS0121,PC-8374,Logon
{Q3Q3-F7RD77FO-6650AOQR},01/03/2010 14:40:50,TJB0250,PC-9909,Logon
{R7P0-Z1DI64LU-6309AROI},01/03/2010 14:44:36,QRF0629,PC-7081,Logon
{X3X6-I0IW81SY-5447INCS},01/03/2010 14:54:00,AHD0110,PC-9275,Logon
{C3C3-T0WA60KE-0252DIUA},01/03/2010 14:56:00,PHH0717,PC-8067,Logoff
{D2U5-G7HO90QC-4007AIQE},01/03/2010 15:00:00,GDK0694,PC-6798,Logoff
{Q9I3-Q7AW62BS-5235XAUT},01/03/2010 15:01:00,JED0704,PC-2020,Logoff
{J1X9-F4WL73DC-1557DFWO},01/03/2010 15:13:00,THS0145,PC-6334,Logoff
{N1R7-H1IJ15PB-8509RPSU},01/03/2010 15:21:00,NLR0174,PC-8272,Logoff
{N7J0-R7HD33OL-5470OUGO},01/03/2010 15:24:00,BRS0802,PC-7449,Logoff
{B2O6-C0IO43RO-3018ZCVY},01/03/2010 15:25:00,XUG0327,PC-8371,Logoff
{D4P6-N3BR73AW-2445QCXJ},01/03/2010 15:27:33,AVJ0078,PC-8277,Logon
{Y0P4-Q4JN21KC-8774YGNP},01/03/2010 15:42:00,WSP0210,PC-0583,Logoff
{Z3Z4-S6MP58BP-2455LZKN},01/03/2010 16:00:00,CSG0227,PC-6015,Logoff
{C7F1-D1FP42PH-9716EGQR},01/03/2010 16:11:23,WSP0210,PC-4508,Logon
{Q6A9-U1JB79JD-4691JXEM},01/03/2010 16:17:00,CMR0739,PC-3860,Logoff
{N0Q0-G2FE58HO-5540XWDN},01/03/2010 16:25:29,WSP0210,PC-4508,Logoff
{O9T3-Q9IK24GO-7312CFMR},01/03/2010 16:27:00,BLW0787,PC-5896,Logoff
{T8Q3-D6JX75JQ-3979LFHX},01/03/2010 16:28:00,ABH0821,PC-0924,Logoff
{K0A5-N6IS17IH-2198VTIG},01/03/2010 16:29:00,BML0845,PC-5713,Logoff
{R6S5-O4GV77BI-6265DTIN},01/03/2010 16:29:00,RMY0747,PC-4924,Logoff
{K3C8-I7AN05BM-5899HQZR},01/03/2010 16:30:00,RAS0839,PC-1633,Logoff
{S0D9-G3VJ94MX-0605SIAB},01/03/2010 16:36:00,ACC0950,PC-8672,Logoff
{A0D8-I8HJ71SL-9033QWWF},01/03/2010 16:40:00,VAD0688,PC-0674,Logoff
{Y1Z2-Y6CN91HT-4814ZVZV},01/03/2010 16:41:00,DSL0441,PC-7252,Logoff
{R3M9-I1EA27NP-1474SIUR},01/03/2010 16:43:00,RHB0200,PC-6866,Logoff
{L2Q8-C1MG96KF-7376ERLC},01/03/2010 16:43:00,VLB0057,PC-7284,Logoff
{U0P7-L7MT13TK-7985JGNF},01/03/2010 16:44:00,CMD0693,PC-3107,Logoff
{N8P0-O1WK64DD-6345DBQB},01/03/2010 16:44:00,KJP0844,PC-1188,Logoff
{C3Z4-C1XB81DB-4440ZSZH},01/03/2010 16:49:00,ASJ0958,PC-1032,Logoff
{P8B7-C4TW00EW-9696LHVL},01/03/2010 16:50:00,BGR0068,PC-8640,Logoff
{P8Z9-T2JB78UD-3041VCYB},01/03/2010 16:52:00,CAB0422,PC-1818,Logoff
{Z1E0-S6GV74NJ-4963PGNF},01/03/2010 16:52:00,CSF0671,PC-1450,Logoff
{N5U8-N5VO06QD-0083NTJD},01/03/2010 16:53:00,EDM0346,PC-0882,Logoff
{O1J3-L5TO48TB-6282RWBK},01/03/2010 16:57:00,BLB0583,PC-3371,Logoff
{R2I8-K4BS12TH-5763IUJO},01/03/2010 16:58:00,SDH0288,PC-5156,Logoff
{C7I3-R2XM96HW-3181KXRU},01/03/2010 16:58:00,TGF0571,PC-2770,Logoff
{Y9Q9-Q5AU28WG-6033QULG},01/03/2010 16:59:00,ATV0292,PC-4773,Logoff
{X1Q0-W7OK42MO-8827DOIE},01/03/2010 17:00:00,ALM0073,PC-2913,Logoff
{W2C4-J9CZ15NJ-3042EEIO},01/03/2010 17:00:00,LAG0639,PC-1575,Logoff
{G6Q3-Z8LJ38UA-7062YIOB},01/03/2010 17:03:00,AMT0293,PC-1410,Logoff
{W0X3-R8RY37EO-7199ZELP},01/03/2010 17:04:00,MTP0573,PC-8548,Logoff
{L5V2-M6GP18FL-0236DPHB},01/03/2010 17:05:00,TST0116,PC-8948,Logoff
{R5C9-O5OZ17DW-0393MPPX},01/03/2010 17:08:00,BAK0530,PC-6188,Logoff
{J8K4-W0MO68CM-9408GXFK},01/03/2010 17:09:00,EPP0584,PC-4842,Logoff
{K9K7-L0WS77YX-0120ZUQB},01/03/2010 17:10:00,QRF0629,PC-7081,Logoff
{T6H1-S7MV79CO-7956PACB},01/03/2010 17:10:00,TKW0289,PC-0015,Logoff
{R8C2-G7JX21PZ-8781GADB},01/03/2010 17:11:00,MQM0127,PC-3361,Logoff
{B2X8-C6SI59QS-0619CQKC},01/03/2010 17:20:00,MDS0121,PC-8374,Logoff
{U1P1-U1TN94RR-7859GQCO},01/03/2010 17:22:00,RIB0011,PC-8308,Logoff
{P4C0-O4VI24QC-2830PVOJ},01/03/2010 17:24:00,RLP0021,PC-9377,Logoff
{V6T3-Y0EV86LW-5099QEOQ},01/03/2010 17:26:00,AHD0110,PC-9275,Logoff
{S4N2-W7UN83NA-2044COZS},01/03/2010 17:39:00,EBH0519,PC-9573,Logoff
{U2L4-H9GX57PU-8400UOBH},01/03/2010 17:39:00,YXG0504,PC-4312,Logoff
{V2D6-Q2SF53KZ-9036OMSQ},01/03/2010 17:40:00,LEB0888,PC-6723,Logoff
{F0U4-P0ZE22MY-9351SXZJ},01/03/2010 17:42:00,DAL0189,PC-6436,Logoff
{Z1X4-D0IA57LT-9456SMEM},01/03/2010 17:43:00,CEF0928,PC-5412,Logoff
{H6E7-B4XV82DB-3766BCVA},01/03/2010 17:43:00,SUV0051,PC-4725,Logoff
{B4A6-J8CE62ES-5819GVAR},01/03/2010 17:44:00,HAM0510,PC-2773,Logoff
{R2X5-U5JM63RD-0527WRSK},01/03/2010 17:44:00,LAD0514,PC-2567,Logoff
{F8H3-L2OS61ES-1232YNMK},01/03/2010 17:45:00,ASR0889,PC-6390,Logoff
{C3D9-Y9DD16FS-1795OCWL},01/03/2010 17:45:00,TMW0915,PC-2925,Logoff
{U6A9-D0DS41VU-3389MATY},01/03/2010 17:57:00,AXC0137,PC-9532,Logoff
{C4I7-I2RJ02ME-7675PYEG},01/03/2010 17:57:00,BSB0995,PC-3252,Logoff
{E3H5-L4BZ56TZ-4142PTAV},01/03/2010 18:12:00,NUG0614,PC-9225,Logoff
{P6H2-A9SL68SC-6145FIDX},01/03/2010 18:14:00,JKD0625,PC-1794,Logoff
{F0U8-G9YI09WC-3078FFHJ},01/03/2010 18:15:00,KGM0616,PC-3071,Logoff
{Q5V1-D4BL67GK-9946CTYI},01/03/2010 18:20:00,KAK0992,PC-1037,Logoff
{R5B1-T5PR36NI-6257MAYE},01/03/2010 18:21:00,DIM0254,PC-6122,Logoff
{V5R5-J5SS21TB-2871COVK},01/03/2010 18:24:00,RNA0266,PC-2695,Logoff
{X3M0-Y6PT57PB-8377EJXC},01/03/2010 18:31:00,RBS0466,PC-6902,Logoff
{N7W6-O5UY19XM-2292XGFZ},01/03/2010 18:37:00,XOH0359,PC-4096,Logoff
{N9W6-A0EX48ND-5391CJEA},01/03/2010 18:42:34,WSP0210,PC-0583,Logon
{Q2E9-K1ZL15GW-8452KQQE},01/03/2010 18:43:00,ABG0865,PC-0410,Logoff
{W3I2-G1KL78AT-4887RXJN},01/03/2010 18:44:00,PCM0369,PC-2094,Logoff
{R9H3-Z9FX81HV-0397SPHE},01/03/2010 18:51:00,IMB0459,PC-7098,Logoff
{G1Z2-N5BP28CB-2872WBKX},01/03/2010 18:59:00,LRL0873,PC-8504,Logoff
{C7J5-B8JX33DU-4276KGUR},01/03/2010 19:00:00,LMR0049,PC-3271,Logoff
{X3G2-U8IM49QY-1828WYJU},01/03/2010 19:00:00,WMH0866,PC-9974,Logoff
{L0I0-S1WR44OP-7699ZHIG},01/03/2010 19:09:00,AYN0502,PC-9878,Logoff
{U9D0-P0LF59MX-6389SOMK},01/03/2010 19:12:00,IHS0045,PC-3653,Logoff
{O9X5-K7SH37JY-5556NSEP},01/03/2010 19:22:00,FEJ0567,PC-2930,Logoff
{Y8L3-P5TY85DE-6705MVSB},01/03/2010 19:25:00,AVJ0078,PC-8277,Logoff
{K1V6-A9AH24LX-3159PDVP},01/03/2010 19:30:00,KPB0549,PC-7199,Logoff
{J9S5-T0XA08JL-3942KPBL},01/03/2010 19:30:00,TJB0250,PC-9909,Logoff
{I7G3-H9VN28IU-5607PDWL},01/03/2010 19:39:00,MLO0553,PC-1386,Logoff
{S4W6-L3HA06VQ-2856JRMU},01/03/2010 19:45:00,KTR0907,PC-7407,Logoff
{D2X4-M7GZ14FB-8028LLXS},01/03/2010 19:45:00,YAP0560,PC-2685,Logoff
{O9P2-C8JN16BL-6641XLUY},01/03/2010 19:50:00,SPD0384,PC-4902,Logoff
{M0K1-T7ZP15PU-7806NAZN},01/03/2010 20:00:00,GNG0386,PC-7336,Logoff
{U5I9-Y6JT95FZ-8988RIZW},01/04/2010 00:01:29,UAP0214,PC-1001,Logon
{E2N0-T7LH19FY-1481XUQK},01/04/2010 00:15:21,UAP0214,PC-1001,Logoff
{W9J6-J6HG57IL-7206KZBE},01/04/2010 00:32:10,BLA0039,PC-1323,Logon
{Z8C5-M5PR02OE-5171EVQW},01/04/2010 00:48:08,BLA0039,PC-1323,Logoff
{C7P1-A8RZ92LH-3140JUIR},01/04/2010 00:55:38,WSP0210,PC-8589,Logon
{M1T1-S1SD65CH-0602TKWP},01/04/2010 01:04:08,WSP0210,PC-8589,Logoff
{V4Q9-R0QF67KR-7307VREG},01/04/2010 01:39:18,WSP0210,PC-0588,Logon
{P4Z2-H4GT92TF-7750HIFH},01/04/2010 01:43:19,WSP0210,PC-0588,Logoff
{I3X3-Y8PA26OD-9059ECKE},01/04/2010 01:52:46,DWG0209,PC-3885,Logon
{G7L6-X5PU59KV-5303DDEK},01/04/2010 01:55:04,ZNS0213,PC-8864,Logon
{W1D0-C3ES17SN-0740THLZ},01/04/2010 01:56:55,DWG0209,PC-3885,Logoff
{V7I3-H9LX49QV-8003NFPG},01/04/2010 02:05:43,ZNS0213,PC-8864,Logoff
{Y1L4-B6PB93QJ-3932ECWR},01/04/2010 02:11:16,LUP0038,PC-4343,Logon
{K4Q0-B4UR22AX-8100ZFYX},01/04/2010 02:15:04,LUP0038,PC-4343,Logoff
{D9M2-F1QW76WR-1461FCKO},01/04/2010 02:20:00,BLA0039,PC-4913,Logon
{A8M2-T1BW84JY-3418WPYK},01/04/2010 02:24:06,BLA0039,PC-4913,Logoff
{S7U8-H2CE14DQ-1715EUWY},01/04/2010 03:04:18,JVS0212,PC-7638,Logon
{B3Y3-U9OJ57CF-9448KEQU},01/04/2010 03:08:03,PAW0040,PC-5346,Logon
{H8J0-L3ZE57HN-3785KCMU},01/04/2010 03:10:26,DWG0209,PC-3730,Logon
{N8H2-X1WF84JK-7136WNBY},01/04/2010 03:10:59,JVS0212,PC-7638,Logoff
{B2W8-C3TZ68HC-9102HNGK},01/04/2010 03:13:20,WSP0210,PC-0583,Logoff
{M4F4-N1BG03KH-1460FDZR},01/04/2010 03:19:17,DWG0209,PC-3730,Logoff
{I8D8-F2YX34SY-1307CDJM},01/04/2010 03:26:19,PAW0040,PC-5346,Logoff
{M0B9-N7XG97DZ-6109PXMV},01/04/2010 03:33:35,WSP0210,PC-0832,Logon
{F3K1-X4MX44LQ-0144DYID},01/04/2010 03:39:06,WSP0210,PC-0832,Logoff
{G4V0-L9CP93XT-7778GSRQ},01/04/2010 03:46:43,BLA0039,PC-2020,Logon
{F2X1-A0OA96ZV-3551RBAM},01/04/2010 04:00:28,BLA0039,PC-8685,Logon
{S4U2-M3NJ70PC-9224YHIY},01/04/2010 04:01:06,BLA0039,PC-2020,Logoff
{X0A1-V3ZL18ST-1914IAAW},01/04/2010 04:14:15,BLA0039,PC-8685,Logoff
{O3F8-V3GQ28KG-1766DEKI},01/04/2010 04:39:51,WSP0210,PC-8948,Logon
{P1L1-X4DT16MF-6379WWVW},01/04/2010 04:41:41,BLA0039,PC-5442,Logon
{D7S5-L3UL56HV-5392SHJU},01/04/2010 04:47:04,BLA0039,PC-5442,Logoff
{U0D3-V6KQ50FQ-4959AMMJ},01/04/2010 04:56:52,WSP0210,PC-8948,Logoff
{H0Z3-F8UV69OG-1119RJWI},01/04/2010 06:14:05,ZNS0213,PC-6879,Logon
{W8P3-L2GN62SU-8863GQXM},01/04/2010 06:15:28,ZNS0213,PC-9076,Logon
{K2C0-Y7MP73KS-9814GEDT},01/04/2010 06:19:02,ZNS0213,PC-9076,Logoff
{P6J9-D9PA83FQ-8479YLVB},01/04/2010 06:28:38,ZNS0213,PC-6879,Logoff
{P0A3-Z6KG55LE-9008GMVL},01/04/2010 06:30:00,EBH0519,PC-9573,Logon
{Y1O1-K8PE49CM-6406DXSA},01/04/2010 06:30:00,EBR0763,PC-8534,Logon
{Z6S3-R8HJ12SB-2041RLRS},01/04/2010 06:30:00,HAM0510,PC-2773,Logon
{R5R4-S0VO18XJ-8527KJCA},01/04/2010 06:33:00,SGN0512,PC-3252,Logon
{N9N0-B1NR11EN-4622NRCA},01/04/2010 06:33:00,VJP0518,PC-9170,Logon
{U0K6-J5YJ70AC-5577TTAL},01/04/2010 06:34:00,IBS0766,PC-5586,Logon
{Y6S3-D8ZN44VL-6166AOSI},01/04/2010 06:34:00,SAK0517,PC-6974,Logon
{E3G7-F2PG42FQ-0374SHCP},01/04/2010 06:35:00,AJM0772,PC-5855,Logon
{J6A5-X7NY04SA-6968XOCI},01/04/2010 06:35:00,AMS0762,PC-7571,Logon
{M0S4-Q7RY04NF-0438LPKL},01/04/2010 06:35:00,ERB0769,PC-3449,Logon
{L7Q8-B1MR64MQ-1389MNIR},01/04/2010 06:35:00,MIH0767,PC-3390,Logon
{F3X2-Z2LI30JH-3488KJJW},01/04/2010 06:36:00,BJE0520,PC-5893,Logon
{Q9L7-U3QV50VH-4411JKWE},01/04/2010 06:37:00,LAD0514,PC-2567,Logon
{I8J9-X4XH23GF-4358IAJI},01/04/2010 06:37:00,YXG0504,PC-4312,Logon
{L1G2-U1CD78PO-1062CQGG},01/04/2010 06:38:00,NEE0521,PC-5831,Logon
{P5O4-O9PY02CZ-0891WGZD},01/04/2010 06:39:00,WWM0523,PC-9161,Logon
{O1J4-Y7MN10WA-7102ZLLG},01/04/2010 06:39:27,PAW0040,PC-1897,Logon
{P2H7-P9AM42NU-7041JKQE},01/04/2010 06:39:40,UAP0214,PC-9043,Logon
{I3T6-Y5PR87NY-1150GQXT},01/04/2010 06:42:00,RCB0768,PC-1380,Logon
{T2D0-A5EG95VZ-2181PHBG},01/04/2010 06:43:00,ECW0754,PC-1343,Logon
{D4Y5-L0ZW74PC-7575EKDS},01/04/2010 06:43:00,KCL0761,PC-8505,Logon
{D1Q7-S4EX49AR-0754LKRU},01/04/2010 06:44:00,CAW0771,PC-8499,Logon
{E6Y7-K2TO07QD-5956WWFF},01/04/2010 06:45:00,MAV0711,PC-6998,Logon
{B9Q9-H2PJ26MK-1105BPOB},01/04/2010 06:45:00,MSP0516,PC-6291,Logon
{V9I3-E8NQ03SE-1596XERM},01/04/2010 06:45:00,SRM0773,PC-5782,Logon
{T6H5-Q5EG33DM-0739NNRR},01/04/2010 06:46:00,LIO0759,PC-4940,Logon
{H2F1-C3BZ66ZD-8963NEEJ},01/04/2010 06:47:00,GLH0154,PC-9339,Logon
{A3U1-I7KF65AZ-4986YAQO},01/04/2010 06:47:00,JED0704,PC-2020,Logon
{N5Y5-Z7RA96KB-9775ANBO},01/04/2010 06:48:00,TML0765,PC-6925,Logon
{U8V7-C3IV23VC-7331BUSF},01/04/2010 06:48:00,TWW0515,PC-6940,Logon
{D5U9-O1XH96HL-5809OXCQ},01/04/2010 06:49:00,FBP0522,PC-3730,Logon
{R7V0-O0WJ34EU-7896GQTO},01/04/2010 06:49:00,HJV0721,PC-4882,Logon
{C4P8-C0PR32VD-5181TSRO},01/04/2010 06:49:00,MIN0513,PC-8339,Logon
{T7E5-H1VZ03LN-1967IRAK},01/04/2010 06:50:00,CCR0509,PC-1114,Logon
{Z0W5-M0GO35IA-5923BABE},01/04/2010 06:50:00,DEW0770,PC-2290,Logon
{F6S1-U2IQ38IQ-6401RMCU},01/04/2010 06:50:00,XRG0760,PC-0532,Logon
{S9M8-R4YG28KP-0296NHAJ},01/04/2010 06:51:00,GGP0764,PC-3708,Logon
{V2F1-X8WG23DB-1853XFKE},01/04/2010 06:52:00,DHB0696,PC-7987,Logon
{Y2X9-S6KE58EB-4324BPWV},01/04/2010 06:52:00,WLM0720,PC-4515,Logon
{W9O3-E9VF23IK-6158NKLF},01/04/2010 06:54:00,KDD0511,PC-1287,Logon
{Y0L5-W0RE55FW-4144CUVV},01/04/2010 06:54:00,ZKC0722,PC-5994,Logon
{G0M5-O6ZO52IR-1505AWWL},01/04/2010 06:56:47,PAW0040,PC-1897,Logoff
{S1G7-P8YQ10HI-9498OYTI},01/04/2010 06:57:00,CCC0632,PC-2480,Logon
{C9F8-S7GT55SW-1821RZJL},01/04/2010 06:58:00,STW0702,PC-8190,Logon
{T9F5-K0FJ32YG-1756HQIQ},01/04/2010 06:58:10,UAP0214,PC-9043,Logoff
{C0L5-A8YJ87PX-6288HIHN},01/04/2010 07:00:00,APC0027,PC-5493,Logon
{G9J5-J9CL63VX-0231GKMT},01/04/2010 07:00:00,HMW0274,PC-1078,Logon
{E6M5-V0NM14JW-6526QPVK},01/04/2010 07:00:00,IKW0723,PC-6814,Logon
{B9O5-E5TH52HJ-5658DAGE},01/04/2010 07:00:00,NSC0622,PC-7065,Logon
{Y7Q7-X2ZR15QN-2919ENGE},01/04/2010 07:00:00,QCD0718,PC-9582,Logon
{X5G2-M9JP00FK-2092QMOP},01/04/2010 07:00:00,VJB0695,PC-7706,Logon
{H7B6-Y1DC10GA-7793RTFB},01/04/2010 07:01:00,BLM0712,PC-5032,Logon
{M9W0-I6ZH03HI-5183UAZM},01/04/2010 07:01:00,BSS0707,PC-3911,Logon
{F6J7-T1YT31NZ-3574TTTG},01/04/2010 07:01:00,CBB0609,PC-3936,Logon
{Q5J1-F0DG07UB-2461FZHY},01/04/2010 07:01:00,EBS0706,PC-0667,Logon
{D2M9-R6SV36MJ-5367LPMF},01/04/2010 07:01:00,XUG0327,PC-8371,Logon
{Q9E1-B0LT23AQ-4359IQZB},01/04/2010 07:02:00,CAB0705,PC-6764,Logon
{N8D8-P0HT82OJ-2134CUIZ},01/04/2010 07:02:00,CAN0178,PC-2171,Logon
{A6Y9-E9XV52DL-7110CIRE},01/04/2010 07:02:00,HBB0719,PC-5976,Logon
{W2W9-T2TX86HY-2498JXSR},01/04/2010 07:02:00,IDM0326,PC-4360,Logon
{S8F4-U2SG19RR-3886NLWL},01/04/2010 07:02:00,JFM0703,PC-6044,Logon
{G8R4-J1OR15NU-7974SQOF},01/04/2010 07:02:00,LTJ0022,PC-3333,Logon
{F1G3-Q6II65BP-7813UCAT},01/04/2010 07:02:00,PJE0714,PC-1201,Logon
{Y9G6-C5YM94HU-2176GFTO},01/04/2010 07:02:00,RLP0021,PC-9377,Logon
{T4I2-B3JH55WE-7561WPWM},01/04/2010 07:03:00,AQM0699,PC-5413,Logon
{M6P8-X3FR93RL-3145OXKC},01/04/2010 07:03:00,CRG0324,PC-9384,Logon
