id,date,user,pc,activity
{P1N2-C2SH56PI-7016CPJZ},01/02/2010 17:53:41,PCM0369,PC-2094,Connect
{U1R3-B0WR85OQ-3302GJCQ},01/02/2010 17:58:41,JZA0447,PC-9753,Connect
{B8M9-T7CP36BV-3742IKGQ},01/02/2010 18:00:07,ERL0366,PC-0472,Connect
{W1B0-A7DD64AS-3468GOOZ},01/02/2010 18:00:27,JZA0447,PC-9753,Disconnect
{W7P3-C2ER60YO-3425SDQA},01/02/2010 18:02:46,NUG0614,PC-9225,Disconnect
{N5U5-Q4VY24TO-4236VGYO},01/02/2010 18:05:09,AYN0502,PC-9878,Disconnect
{K6G8-O7ZN03CZ-9594VTJU},01/02/2010 18:23:31,PCM0369,PC-2094,Disconnect
{H3Y3-P5AF58YH-5679AFLH},01/02/2010 18:25:41,JZA0447,PC-9753,Connect
{P1L7-G6FN61AL-5210CWDN},01/02/2010 18:26:49,ERL0366,PC-0472,Disconnect
{N5K4-S2LA00GJ-0487DDQW},01/02/2010 18:27:25,AYN0502,PC-9878,Connect
{X7O7-C4RL31BB-1718ULIK},01/02/2010 18:29:16,AYN0502,PC-9878,Disconnect
{V4T8-R0FF56EO-4341PZKS},01/02/2010 18:30:04,JZA0447,PC-9753,Disconnect
{S7G9-O3IC35UN-5213IJOL},01/02/2010 18:41:46,AYN0502,PC-9878,Connect
{F6E8-U1VJ72ZA-6391CRXD},01/02/2010 18:51:49,AYN0502,PC-9878,Disconnect
{G7Q7-R8SS31CP-2247QEBB},01/02/2010 18:56:07,AYN0502,PC-9878,Connect
{S7G4-M4BN35XX-1908YXNX},01/02/2010 19:11:23,AYN0502,PC-9878,Disconnect
{Q3M1-I0XD09YG-7425VPER},01/03/2010 07:16:01,YXG0504,PC-4312,Connect
{L6Y9-M1AO23GY-2009VRMX},01/03/2010 07:37:21,HAM0510,PC-2773,Connect
{D3L8-R1EA15GV-4963ELCN},01/03/2010 07:39:11,HAM0510,PC-2773,Disconnect
{O8F4-M3NP38QG-1605VGIS},01/03/2010 07:40:57,HAM0510,PC-2773,Connect
{D3H4-D5LY87FL-4579DJVL},01/03/2010 07:46:07,JKD0625,PC-1794,Connect
{G6V8-Y7RK57XF-4391HASR},01/03/2010 07:49:51,HAM0510,PC-2773,Disconnect
{W1A4-I6IR48CG-5263BAIB},01/03/2010 07:55:57,VLB0057,PC-7284,Connect
{W9Q3-A2AM06KX-1615JIYG},01/03/2010 08:02:48,NUG0614,PC-9225,Connect
{M3Q6-Y0FQ09EZ-6909IZFZ},01/03/2010 08:03:30,CMR0739,PC-3860,Connect
{C9B2-D7EP42KD-0372EJWD},01/03/2010 08:04:52,CMR0739,PC-3860,Disconnect
{R4V4-T5SW03DF-4176SAGN},01/03/2010 08:06:06,JKD0625,PC-1794,Disconnect
{I8C0-L2KM93SP-9664YMXD},01/03/2010 08:08:40,PCM0369,PC-2094,Connect
{I4S7-O7BN16CI-9364ZBNC},01/03/2010 08:12:13,JKD0625,PC-1794,Connect
{D3D7-R9LU64OQ-6484IWVE},01/03/2010 08:13:49,PCM0369,PC-2094,Disconnect
{P2T6-W1MB78GE-3161CLHK},01/03/2010 08:16:58,XUG0327,PC-8371,Connect
{P8H7-M9HF46QD-2322EFDP},01/03/2010 08:20:55,YAP0560,PC-2685,Connect
{W9Y4-N0LH80HA-8441XTOL},01/03/2010 08:30:00,BGR0068,PC-8640,Connect
{N1W4-I4GW58WJ-0291KXCE},01/03/2010 08:35:00,CMR0739,PC-3860,Connect
{M7L1-L8AR43GW-1450ALXE},01/03/2010 08:35:58,XUG0327,PC-8371,Disconnect
{E7S2-X3JH34CR-9261LTWP},01/03/2010 08:36:44,XUG0327,PC-8371,Connect
{E4T8-U7XL97QC-6722AZNL},01/03/2010 08:39:16,YAP0560,PC-2685,Disconnect
{W7Q7-B5SD15BP-6698AVHD},01/03/2010 08:40:37,BGR0068,PC-8640,Disconnect
{T9W8-U1AW11MQ-8833DPEH},01/03/2010 08:40:40,PCM0369,PC-2094,Connect
{K5N9-Q7KA96TC-5499HAXA},01/03/2010 08:50:38,CMR0739,PC-3860,Disconnect
{C8J5-I1NR00VR-3496DJIM},01/03/2010 08:56:58,BRS0802,PC-7449,Connect
{L3F0-R3VU44UA-1053YFBO},01/03/2010 08:58:37,JED0704,PC-2020,Connect
{P8I0-U4TA96CY-2980PDXN},01/03/2010 08:59:31,CMR0739,PC-3860,Connect
{H8Q1-S8QR99RR-1509FECU},01/03/2010 09:02:47,NUG0614,PC-9225,Disconnect
{Y9C7-B5HW59CN-3499IYIM},01/03/2010 09:04:35,LAG0639,PC-1575,Connect
{W4L8-X6KA90PD-2543JSUP},01/03/2010 09:05:27,VLB0057,PC-7284,Disconnect
{Z6V3-F1AQ92GA-8264KKDB},01/03/2010 09:07:13,BGR0068,PC-8640,Connect
{O2U5-G4PA19GR-2170KUCO},01/03/2010 09:10:25,CMR0739,PC-3860,Disconnect
{Z9T0-J2FF69KO-4206YWPP},01/03/2010 09:10:35,YXG0504,PC-4312,Disconnect
{W3M5-T5IL15EA-9919FLMM},01/03/2010 09:14:16,NLR0174,PC-8272,Connect
{M9S5-A8KD55IQ-7412CWJT},01/03/2010 09:16:55,VLB0057,PC-7284,Connect
{O2Q1-E5LL53CD-6656PUBW},01/03/2010 09:17:18,BGR0068,PC-8640,Disconnect
{E1O2-E2AA40JC-2708RCPE},01/03/2010 09:18:17,MQM0127,PC-3361,Connect
{F6M8-K5XU94NF-8173NXOY},01/03/2010 09:20:07,LAG0639,PC-1575,Disconnect
{Z4Y2-G0HU18HZ-9190BMQT},01/03/2010 09:21:18,JKD0625,PC-1794,Disconnect
{S9W0-Q3AJ82UA-3296XQWC},01/03/2010 09:25:37,XUG0327,PC-8371,Disconnect
{E1B5-B7UF62KA-2322EODV},01/03/2010 09:25:39,YXG0504,PC-4312,Connect
{K8P6-D4LU60NK-5483LTHQ},01/03/2010 09:26:59,LAG0639,PC-1575,Connect
{T4V0-A8PD86IO-4747CYRV},01/03/2010 09:27:01,VLB0057,PC-7284,Disconnect
{Z0Z5-M1HS43RJ-3575FQWC},01/03/2010 09:32:19,AYN0502,PC-9878,Connect
{D6K2-V1FF06SU-5368QFNV},01/03/2010 09:33:12,SDH0288,PC-5156,Connect
{J9O1-F4ET85QB-9575OZBK},01/03/2010 09:37:42,JED0704,PC-2020,Disconnect
{W9A9-K2FU69OG-2070EURP},01/03/2010 09:37:42,SDH0288,PC-5156,Disconnect
{V2O0-P9GS72CC-9184DEHY},01/03/2010 09:41:18,JKD0625,PC-1794,Connect
{K6D6-E2UV54XW-2953AWKX},01/03/2010 09:46:58,LEB0888,PC-6723,Connect
{V6S1-H7UH55AL-5039RQPV},01/03/2010 09:47:41,VLB0057,PC-7284,Connect
{Q9Y3-P4SU96VY-3715MVYW},01/03/2010 09:47:45,AYN0502,PC-9878,Disconnect
{H6X6-X9PU88OF-2336WSRH},01/03/2010 09:47:50,LAG0639,PC-1575,Disconnect
{Z3M5-J7FF75LV-5581NGGV},01/03/2010 09:48:37,ATV0292,PC-4773,Connect
{G3X0-M6GI60YQ-6903QSEB},01/03/2010 09:50:08,BRS0802,PC-7449,Disconnect
{R6B8-E5EE01NU-8857JMJY},01/03/2010 09:53:18,AYN0502,PC-9878,Connect
{K5R7-J4IZ74EG-3970AHJZ},01/03/2010 09:55:10,AYN0502,PC-9878,Disconnect
{Y2M3-L9WE16KF-7565NBSD},01/03/2010 09:57:26,AYN0502,PC-9878,Connect
{I8R4-L8AZ29VF-0665CXOK},01/03/2010 09:59:58,ATV0292,PC-4773,Disconnect
{F9R0-T3YR76ZN-5685AEVI},01/03/2010 10:00:52,HAM0510,PC-2773,Connect
{S3E0-C8IS61UV-2857YTSS},01/03/2010 10:01:29,ATV0292,PC-4773,Connect
{B3D1-M3UZ97FW-1171NRZV},01/03/2010 10:03:29,LAG0639,PC-1575,Connect
{U5K8-E2GQ87JZ-3677HMFE},01/03/2010 10:09:55,BGR0068,PC-8640,Connect
{C1I8-L8NO76IY-6139NEVR},01/03/2010 10:14:50,PCM0369,PC-2094,Disconnect
{U0F2-W6IW73GW-2549RLXM},01/03/2010 10:16:49,RHB0200,PC-6866,Connect
{O6Q2-X5AK80WL-5928IFOH},01/03/2010 10:21:19,JKD0625,PC-1794,Disconnect
{V9J4-I8FK28QH-6822PGMY},01/03/2010 10:29:57,VLB0057,PC-7284,Disconnect
{S6Z7-Z3BQ39SL-5889ZAYO},01/03/2010 10:31:05,YXG0504,PC-4312,Disconnect
{K6G5-R2ZX37AM-0267QQGF},01/03/2010 10:32:55,ATV0292,PC-4773,Disconnect
{D0D5-X9UC73YN-9090CTEW},01/03/2010 10:33:23,LAG0639,PC-1575,Disconnect
{A9V3-B7MH03PO-9450DISQ},01/03/2010 10:34:55,ATV0292,PC-4773,Connect
{U3R0-O0JB88LP-0133KIER},01/03/2010 10:35:43,YXG0504,PC-4312,Connect
{H2S6-Z7SD50EN-9334FLWO},01/03/2010 10:36:55,JKD0625,PC-1794,Connect
{L9Y0-G5JH17PY-2617BFRJ},01/03/2010 10:39:14,PCM0369,PC-2094,Connect
{B4B7-S5UI87XO-9667HQPQ},01/03/2010 10:42:00,CMR0739,PC-3860,Connect
{B2C0-N3MM78DV-2982FPFO},01/03/2010 10:43:09,PCM0369,PC-2094,Disconnect
{X6B5-B2MM01NL-8161RRFQ},01/03/2010 10:44:07,RHB0200,PC-6866,Disconnect
{K9W2-B4VV84AN-9433SVXC},01/03/2010 10:46:12,VLB0057,PC-7284,Connect
{F4U2-P8SF45EB-6477VWJB},01/03/2010 10:54:28,SDH0288,PC-5156,Connect
{G2A5-B8SU99CV-8030KMMX},01/03/2010 11:02:47,YXG0504,PC-4312,Disconnect
{B0D0-Q8ZK76CC-1412UDWT},01/03/2010 11:04:19,CMR0739,PC-3860,Disconnect
{I8L8-I1TR24JD-1931EHXU},01/03/2010 11:04:19,MQM0127,PC-3361,Disconnect
{I2U6-Q1EE55EK-1280JPUP},01/03/2010 11:04:29,SDH0288,PC-5156,Disconnect
{P9L0-G4FI74AY-0408WTLP},01/03/2010 11:05:12,BLW0787,PC-5896,Connect
{H0H7-G0CN75VX-9613QLKH},01/03/2010 11:09:28,HAM0510,PC-2773,Disconnect
{X0O6-A3AA65VH-6996HAVC},01/03/2010 11:11:19,QRF0629,PC-7081,Connect
{J9B8-D4BV47UL-8299FBSZ},01/03/2010 11:18:39,HAM0510,PC-2773,Connect
{P1H7-I9QD25XJ-9572HVVP},01/03/2010 11:20:10,ATV0292,PC-4773,Disconnect
{K7V3-V0WE36AD-5696IKBE},01/03/2010 11:25:48,AYN0502,PC-9878,Disconnect
{G5K2-S4WS68UI-4816TJXT},01/03/2010 11:26:50,PCM0369,PC-2094,Connect
{U1P0-Y5KZ98TH-9947IUYP},01/03/2010 11:27:52,JKD0625,PC-1794,Disconnect
{D5R8-R0WS99GR-2786FDDJ},01/03/2010 11:30:34,PCM0369,PC-2094,Disconnect
{P1I5-L2AP64DM-1953OTHN},01/03/2010 11:30:40,SDH0288,PC-5156,Connect
{B9B3-W8UN53KW-0564JNNN},01/03/2010 11:32:04,JED0704,PC-2020,Connect
{C8K3-U4TT13KK-9749KYKS},01/03/2010 11:37:29,ATV0292,PC-4773,Connect
{X7A7-K7FJ74NP-0146XSYW},01/03/2010 11:42:42,HAM0510,PC-2773,Disconnect
{B4E4-C8LL54NN-5156HOJJ},01/03/2010 11:43:12,AYN0502,PC-9878,Connect
{K5Z6-Q1ZL35JD-8936VTRK},01/03/2010 11:45:02,AYN0502,PC-9878,Disconnect
{H8C9-N5HR59UU-2042ADDM},01/03/2010 11:45:15,HAM0510,PC-2773,Connect
{E4X2-N1GW60AT-4087DDDU},01/03/2010 11:47:50,SDH0288,PC-5156,Disconnect
{J5H3-N0AC63SA-9734IWHM},01/03/2010 11:47:53,PCM0369,PC-2094,Connect
{U2U1-V3BA20FI-0355RLIJ},01/03/2010 11:57:05,YXG0504,PC-4312,Connect
{W5W1-Z1TD24JH-4624USUV},01/03/2010 12:01:49,ATV0292,PC-4773,Disconnect
{S9R3-M2KT86QH-6927WWDP},01/03/2010 12:03:15,QRF0629,PC-7081,Disconnect
{F6Q5-M3ZO91GW-6804IVLQ},01/03/2010 12:05:36,BLW0787,PC-5896,Disconnect
{I7S7-L6XR31XN-6253HRXF},01/03/2010 12:06:46,CMR0739,PC-3860,Connect
{D4R7-C0LG86QK-3873XXQB},01/03/2010 12:07:20,BGR0068,PC-8640,Disconnect
{Q7A9-Y6BG29YB-2647LUOP},01/03/2010 12:09:49,NUG0614,PC-9225,Connect
{K8I3-L2SH21HD-9073HNIM},01/03/2010 12:11:13,ATV0292,PC-4773,Connect
{M6F2-Y2FL62JP-8024DLEY},01/03/2010 12:12:24,YXG0504,PC-4312,Disconnect
{X0A6-Y5EX38DF-6899SWYP},01/03/2010 12:15:47,BGR0068,PC-8640,Connect
{U6U2-E2OH81CT-6755IKXX},01/03/2010 12:17:39,LEB0888,PC-6723,Disconnect
{G2K3-U2JP73JV-5139SIPN},01/03/2010 12:18:17,JKD0625,PC-1794,Connect
{D7F5-S9RE56WL-6919JVQW},01/03/2010 12:19:34,JKD0625,PC-1794,Disconnect
{V6D5-Y5RY88WW-1375VDKS},01/03/2010 12:20:30,PCM0369,PC-2094,Disconnect
{D5U7-H5AV27IK-0585WSLD},01/03/2010 12:22:36,NUG0614,PC-9225,Disconnect
{M0A2-W2JY63QL-6939WMPU},01/03/2010 12:26:28,NUG0614,PC-9225,Connect
{R5P0-L3ZQ59AE-8723NFPU},01/03/2010 12:29:44,PCM0369,PC-2094,Connect
{U6X6-O8AN28SA-3661ZJBP},01/03/2010 12:36:27,JED0704,PC-2020,Disconnect
{N2D0-F5SG73MT-9219JDXQ},01/03/2010 12:37:58,CMR0739,PC-3860,Disconnect
{T3G5-Q7PW85AG-5812ZKRV},01/03/2010 12:39:02,ATV0292,PC-4773,Disconnect
{Y8I0-G2EN67XC-2079XCKZ},01/03/2010 12:43:52,TGF0571,PC-2770,Connect
{R1V7-I3VQ15SL-4956ELCZ},01/03/2010 12:44:07,LAG0639,PC-1575,Connect
{H2A0-W3KY14RE-9143FQVX},01/03/2010 12:45:17,NLR0174,PC-8272,Disconnect
{T8L5-S8SE47WG-2448DHFK},01/03/2010 12:50:16,YXG0504,PC-4312,Connect
{Y2Z0-V7XS43RK-6943WMWN},01/03/2010 12:51:44,VLB0057,PC-7284,Disconnect
{M7P6-E5PD52FF-7654REIE},01/03/2010 13:01:25,XUG0327,PC-8371,Connect
{G6X0-G3VD60JE-3236ELZK},01/03/2010 13:02:39,BLB0583,PC-3371,Connect
{Y6A0-D3CJ64HW-6797EQMN},01/03/2010 13:12:02,LAG0639,PC-1575,Disconnect
{T8L7-K2NZ49GF-0310PJYH},01/03/2010 13:14:47,SDH0288,PC-5156,Connect
{Q8B3-O3JX88ZT-3060PCPD},01/03/2010 13:15:18,TGF0571,PC-2770,Disconnect
{F8S1-D2GU56UL-6445GFZA},01/03/2010 13:15:22,LAG0639,PC-1575,Connect
{V6K1-T9KQ27FM-1819JTWD},01/03/2010 13:21:56,SDH0288,PC-5156,Disconnect
{A7T3-R6OH11IN-3165RTBG},01/03/2010 13:22:06,SDH0288,PC-5156,Connect
{K7Q7-X7XD70BT-6215CESP},01/03/2010 13:23:48,SDH0288,PC-5156,Disconnect
{U4Y4-O7EB07KG-6227NJRY},01/03/2010 13:25:25,SDH0288,PC-5156,Connect
{H8J2-L8KD32DY-5720MNTL},01/03/2010 13:26:32,LAG0639,PC-1575,Disconnect
{W0E8-Z2HZ07AB-9222LUDP},01/03/2010 13:35:13,SDH0288,PC-5156,Disconnect
{J0X2-J6CR25LT-9274HVLE},01/03/2010 13:37:42,SDH0288,PC-5156,Connect
{B2S6-B6CO19WL-9228KQKU},01/03/2010 13:42:31,LAG0639,PC-1575,Connect
{I8I6-C7KC44MG-6750YUMR},01/03/2010 13:47:37,NUG0614,PC-9225,Disconnect
{W8L5-P3JY72YE-1462IKIT},01/03/2010 13:50:43,BGR0068,PC-8640,Disconnect
{S2O6-X8US87WC-8527MWWV},01/03/2010 13:52:20,BRS0802,PC-7449,Connect
{X2J0-A9KK38AX-3795UEGP},01/03/2010 13:53:36,YXG0504,PC-4312,Disconnect
{W0W8-P0NA36RT-8030ITZO},01/03/2010 13:54:23,NUG0614,PC-9225,Connect
{N0J4-K6HK48TR-6260OZZZ},01/03/2010 13:55:16,RBS0466,PC-6902,Connect
{T1M2-S2PY74DG-8454CVSW},01/03/2010 13:55:24,BGR0068,PC-8640,Connect
{F3G0-J0ZT88VD-8784AMYJ},01/03/2010 13:56:10,LAG0639,PC-1575,Disconnect
{H3V7-B1ND53RD-4005ABCW},01/03/2010 13:58:18,CMR0739,PC-3860,Connect
{H6Q0-O0FU92RW-9385VTAG},01/03/2010 13:58:46,BLB0583,PC-3371,Disconnect
{K4F3-R4SF44TY-8269APTB},01/03/2010 14:00:02,BRS0802,PC-7449,Disconnect
{T9W0-M7FD42NP-7544NTGV},01/03/2010 14:05:30,LAG0639,PC-1575,Connect
{W5Y1-C5BZ42UX-7974CWNT},01/03/2010 14:11:41,JKD0625,PC-1794,Connect
{Y2K3-V8XT60DL-3639FLSZ},01/03/2010 14:14:00,YXG0504,PC-4312,Connect
{U7M1-W9QD50DO-5554GEUJ},01/03/2010 14:14:15,DSL0441,PC-7252,Connect
{O8T0-Z3UO45JB-5864XHGL},01/03/2010 14:17:26,NUG0614,PC-9225,Disconnect
{P5X3-V0NX69RA-5135OXXR},01/03/2010 14:17:55,ATV0292,PC-4773,Connect
{S9A7-B3SM12KL-5467NDIZ},01/03/2010 14:22:01,MQM0127,PC-3361,Connect
{W7I7-O2MB82RX-4127DCON},01/03/2010 14:22:58,PCM0369,PC-2094,Disconnect
{X9G4-O9TF36NL-6789YYAV},01/03/2010 14:26:10,CMR0739,PC-3860,Disconnect
{D4W6-C9RN36JM-4251PTNY},01/03/2010 14:32:32,HAM0510,PC-2773,Disconnect
{X9V0-A5LA82XS-9655YQCJ},01/03/2010 14:37:48,BLW0787,PC-5896,Connect
{L5C0-Y4ED25TX-9532EFLZ},01/03/2010 14:38:47,MQM0127,PC-3361,Disconnect
{A4E2-O9GW00NC-2978ZEOT},01/03/2010 14:39:11,BGR0068,PC-8640,Disconnect
{C9G0-T5IY68WT-2881COKA},01/03/2010 14:41:45,PCM0369,PC-2094,Connect
{Q9W1-L1GZ15BV-7550XHWH},01/03/2010 14:43:21,LEB0888,PC-6723,Connect
{W4N1-S4ZB39BQ-1802CPBX},01/03/2010 14:45:15,ATV0292,PC-4773,Disconnect
{C8U0-D8OH06CK-6815GYIU},01/03/2010 14:46:26,NUG0614,PC-9225,Connect
{Q4G3-P1WR77UR-5463EJAM},01/03/2010 14:46:30,MQM0127,PC-3361,Connect
{V9W3-H1IN92CJ-1634BBWK},01/03/2010 14:48:25,TGF0571,PC-2770,Connect
{O1Y8-J9TJ81UA-1053YFCN},01/03/2010 14:48:48,RHB0200,PC-6866,Connect
{P9N3-X2WH70LS-0944LVYD},01/03/2010 14:49:00,CMR0739,PC-3860,Connect
{F4V2-U8KL40XA-1131PKJY},01/03/2010 14:49:40,AYN0502,PC-9878,Connect
{I6B3-H3KZ35EI-9534LLNI},01/03/2010 14:52:21,AYN0502,PC-9878,Disconnect
{Y4H2-I7SG53FV-6804TOWF},01/03/2010 14:52:47,BLW0787,PC-5896,Disconnect
{G2I6-E7KJ14KE-2984UEZN},01/03/2010 14:56:23,NUG0614,PC-9225,Disconnect
{W4N2-F7QP72LS-3082BAAA},01/03/2010 15:02:06,CMR0739,PC-3860,Disconnect
{R4R9-R0HM06VU-1313UXJU},01/03/2010 15:03:07,HAM0510,PC-2773,Connect
{C2X8-L1HW92SI-7684RXAI},01/03/2010 15:03:58,BGR0068,PC-8640,Connect
{G0T2-N7EV92NU-3243HOMB},01/03/2010 15:04:37,SDH0288,PC-5156,Disconnect
{O0O7-V8TU18PX-0972MQPC},01/03/2010 15:08:56,LEB0888,PC-6723,Disconnect
{A6C8-E4LO22IU-0515OZFO},01/03/2010 15:15:08,JKD0625,PC-1794,Disconnect
{B1W4-F3HR32XS-2804PXMV},01/03/2010 15:15:53,XUG0327,PC-8371,Disconnect
{N2J7-W8HE11OW-5451YRJX},01/03/2010 15:17:17,RHB0200,PC-6866,Disconnect
{R3U9-G8AH10OW-8567SYBQ},01/03/2010 15:17:37,MLO0553,PC-1386,Connect
{A3F0-Q0PR38JN-1575XLLN},01/03/2010 15:23:04,BGR0068,PC-8640,Disconnect
{R5B9-O3CO06IZ-8963IUUO},01/03/2010 15:23:47,AYN0502,PC-9878,Connect
{E4S3-H6UV09NP-5448PING},01/03/2010 15:25:44,ATV0292,PC-4773,Connect
{K0Q5-J0KF07BY-7945GXSN},01/03/2010 15:26:45,NUG0614,PC-9225,Connect
{F6J3-C0YM23MC-4144NBFH},01/03/2010 15:30:08,NUG0614,PC-9225,Disconnect
{H7O9-U0OB52YC-1815PRSK},01/03/2010 15:30:28,BGR0068,PC-8640,Connect
{L0Y6-N2IN68XG-5044GSOG},01/03/2010 15:36:09,JKD0625,PC-1794,Connect
{J9C9-T4AD81HW-3106RYMZ},01/03/2010 15:41:58,NUG0614,PC-9225,Connect
{L7R5-R1TA04DG-5779FAQD},01/03/2010 15:42:27,YXG0504,PC-4312,Disconnect
{P1A3-K2RK83KJ-9207MMUD},01/03/2010 15:42:46,BGR0068,PC-8640,Disconnect
{G5X7-Y4VW02OC-9560FNRA},01/03/2010 15:43:37,LAG0639,PC-1575,Disconnect
{L4Z8-K1QT52GI-7513EEXR},01/03/2010 15:45:43,BGR0068,PC-8640,Connect
{R5M6-Z9UF17DA-9102BGZD},01/03/2010 15:46:17,SDH0288,PC-5156,Connect
{R2U0-W1IV57PR-3373CTEX},01/03/2010 15:46:46,CMR0739,PC-3860,Connect
{H0E7-K9ZH15ZW-0620HOVO},01/03/2010 15:47:35,JKD0625,PC-1794,Disconnect
{W3S0-M6ZD48IK-5569MVQB},01/03/2010 15:54:43,BGR0068,PC-8640,Disconnect
{E2L3-Z3MK78BT-2413YKVF},01/03/2010 15:55:54,YXG0504,PC-4312,Connect
{B7D9-F6CU45CP-2960DLUA},01/03/2010 15:59:04,LAG0639,PC-1575,Connect
{P0Q2-J9LF78QT-4408IZCP},01/03/2010 15:59:06,HAM0510,PC-2773,Disconnect
{E2T3-P0TD42SU-0665ILYA},01/03/2010 15:59:27,DSL0441,PC-7252,Disconnect
{K2K1-W1XY10JX-6181ZCVT},01/03/2010 15:59:30,AYN0502,PC-9878,Disconnect
{G2D2-V4UN31SL-1463TFQF},01/03/2010 15:59:42,ATV0292,PC-4773,Disconnect
{C6W7-D3LO94OY-5617OUQX},01/03/2010 16:03:05,NUG0614,PC-9225,Disconnect
{G0V5-M7XP99WU-1093ZGFY},01/03/2010 16:05:12,CMR0739,PC-3860,Disconnect
{Y4H8-B1EU36QS-0945MXMM},01/03/2010 16:05:46,ATV0292,PC-4773,Connect
{F0O0-Z7QS21VL-7660CRCC},01/03/2010 16:08:32,AYN0502,PC-9878,Connect
{A4K4-D3DF92SV-7038NWUK},01/03/2010 16:10:42,LAG0639,PC-1575,Disconnect
{N3I8-Z6XK54BX-1676YDTU},01/03/2010 16:16:45,MLO0553,PC-1386,Disconnect
{X3U7-G7PS19AQ-3905CZPK},01/03/2010 16:22:52,TGF0571,PC-2770,Disconnect
{I1F7-N3WB98RM-4983TDGN},01/03/2010 16:23:55,ATV0292,PC-4773,Disconnect
{W4X2-S6RY67EQ-6462XDGB},01/03/2010 16:28:16,SDH0288,PC-5156,Disconnect
{G6U6-N7DO54VU-1010QNSE},01/03/2010 16:30:03,HAM0510,PC-2773,Connect
{M8Z4-F0EX74XS-8895XLHT},01/03/2010 16:30:37,NUG0614,PC-9225,Connect
{L9D9-Q0BI02JQ-6348HWNP},01/03/2010 16:32:32,NUG0614,PC-9225,Disconnect
{O8F1-Y1JJ16HB-5890PCGV},01/03/2010 16:32:34,LAG0639,PC-1575,Connect
{W5Q9-X2EE24AL-5313ZXPU},01/03/2010 16:32:44,PCM0369,PC-2094,Disconnect
{G2C8-L1RY14DG-6005PVPC},01/03/2010 16:37:43,ATV0292,PC-4773,Connect
{U3H4-G2XL33MG-0268CNSP},01/03/2010 16:39:08,JKD0625,PC-1794,Connect
{J6L9-E5VF66RJ-6081WSON},01/03/2010 16:43:23,MQM0127,PC-3361,Disconnect
{E8T7-V8DD94FG-0593MTLS},01/03/2010 16:51:14,ATV0292,PC-4773,Disconnect
{I1D4-Q3ZJ45DT-6692VPCE},01/03/2010 16:53:49,AYN0502,PC-9878,Disconnect
{F4W9-G7GY08PG-0512IRQM},01/03/2010 16:54:29,LAG0639,PC-1575,Disconnect
{V5Y4-V9FO07EV-5670MEEU},01/03/2010 17:01:19,JKD0625,PC-1794,Disconnect
{W5P3-O9ZX25TC-5017AEHK},01/03/2010 17:04:59,AYN0502,PC-9878,Connect
{J6J0-E7BJ71BH-6510MNCP},01/03/2010 17:06:27,JKD0625,PC-1794,Connect
{C3B7-R5QH76SF-3175TPHZ},01/03/2010 17:15:58,YXG0504,PC-4312,Disconnect
{Q0D3-D4JO98OW-2421VRFH},01/03/2010 17:22:11,HAM0510,PC-2773,Disconnect
{S3B3-A6DQ06ZA-5959EQRX},01/03/2010 17:22:26,NUG0614,PC-9225,Connect
{X5Q1-R3OT95DD-6940KBJF},01/03/2010 17:27:51,HAM0510,PC-2773,Connect
{S2F8-T8XD68PD-1537JPYG},01/03/2010 17:29:09,AYN0502,PC-9878,Disconnect
{K9Q0-O3PI28HX-3830RFAI},01/03/2010 17:36:02,HAM0510,PC-2773,Disconnect
{S7H6-G8UI21IF-7332XSYE},01/03/2010 17:41:30,JKD0625,PC-1794,Disconnect
{W1U7-U0XJ85EH-8482DWFC},01/03/2010 17:45:15,AVJ0078,PC-8277,Connect
{U5U0-K5GF53GB-4867STBU},01/03/2010 17:48:51,AYN0502,PC-9878,Connect
{M6X7-J5HT42YB-3761KVQX},01/03/2010 17:49:36,MLO0553,PC-1386,Connect
{L1A5-Z0HH48FG-7117YKHV},01/03/2010 18:05:48,NUG0614,PC-9225,Disconnect
{K3L7-K6ZY90SI-4327VCEB},01/03/2010 18:09:46,MLO0553,PC-1386,Disconnect
{Q0J1-U3LE25CK-9409GXGL},01/03/2010 18:11:14,PCM0369,PC-2094,Connect
{K1J7-D2ZB76TD-3671DJEZ},01/03/2010 18:14:59,RBS0466,PC-6902,Disconnect
{S8M6-S3EK16UP-5015IRCJ},01/03/2010 18:40:12,PCM0369,PC-2094,Disconnect
{U8D2-E1LQ87GL-0034ARLF},01/03/2010 18:52:07,AYN0502,PC-9878,Disconnect
{L4Q3-Y1PJ03EA-5026JHCI},01/03/2010 18:56:38,AVJ0078,PC-8277,Disconnect
{E2R1-M2CC54RF-6529ZSSE},01/03/2010 21:23:05,WSP0210,PC-0583,Connect
{L8L0-X0VC94VT-0891XSYY},01/03/2010 22:25:55,WSP0210,PC-0583,Disconnect
{X8K6-I6UO90YZ-2033DIRI},01/04/2010 06:45:37,HAM0510,PC-2773,Connect
{I1Y3-Z1FS56RJ-3877SWPP},01/04/2010 07:00:06,AJM0772,PC-5855,Connect
{S1O6-M0VW83WO-2428UKFK},01/04/2010 07:07:10,JED0704,PC-2020,Connect
{K7I2-R5TJ81NO-8890RXYO},01/04/2010 07:09:15,AJM0772,PC-5855,Disconnect
{A9W8-D7HQ30BS-9459GPUB},01/04/2010 07:11:56,XRG0760,PC-0532,Connect
{B0Z5-C3ZS38QL-8216WCSC},01/04/2010 07:12:03,TWW0515,PC-6940,Connect
